Lon,Lat,veg_class
169.75,-45.75,temperate_boreal_mixed_forest
92.25,54.25,temperate_boreal_mixed_forest
39.75,57.25,temperate_boreal_mixed_forest
11.25,45.75,temperate_boreal_mixed_forest
41.25,43.75,temperate_boreal_mixed_forest
27.25,63.75,temperate_boreal_mixed_forest
11.25,50.25,temperate_boreal_mixed_forest
-114.25,53.75,temperate_boreal_mixed_forest
-92.75,50.25,temperate_boreal_mixed_forest
-78.75,45.75,temperate_boreal_mixed_forest
-3.25,42.75,temperate_boreal_mixed_forest
46.25,57.75,temperate_boreal_mixed_forest
42.25,52.75,temperate_boreal_mixed_forest
-72.25,-13.25,temperate_boreal_mixed_forest
-3.75,51.25,temperate_boreal_mixed_forest
-76.75,45.75,temperate_boreal_mixed_forest
60.75,57.25,temperate_boreal_mixed_forest
-72.25,-41.75,temperate_boreal_mixed_forest
-115.75,48.25,temperate_boreal_mixed_forest
45.75,55.75,temperate_boreal_mixed_forest
-76.25,46.75,temperate_boreal_mixed_forest
39.75,60.25,temperate_boreal_mixed_forest
52.25,59.75,temperate_boreal_mixed_forest
118.25,34.25,temperate_boreal_mixed_forest
34.75,61.25,temperate_boreal_mixed_forest
-67.25,46.25,temperate_boreal_mixed_forest
173.75,-41.75,temperate_boreal_mixed_forest
13.25,49.25,temperate_boreal_mixed_forest
44.25,55.25,temperate_boreal_mixed_forest
-117.75,45.75,temperate_boreal_mixed_forest
-118.25,48.25,temperate_boreal_mixed_forest
48.75,57.75,temperate_boreal_mixed_forest
-69.75,45.75,temperate_boreal_mixed_forest
14.75,45.25,temperate_boreal_mixed_forest
-70.75,45.75,temperate_boreal_mixed_forest
31.25,40.25,temperate_boreal_mixed_forest
14.25,45.75,temperate_boreal_mixed_forest
-94.75,47.25,temperate_boreal_mixed_forest
-112.75,54.25,temperate_boreal_mixed_forest
55.25,56.75,temperate_boreal_mixed_forest
-73.25,46.25,temperate_boreal_mixed_forest
-112.25,54.75,temperate_boreal_mixed_forest
18.75,59.75,temperate_boreal_mixed_forest
-65.75,47.25,temperate_boreal_mixed_forest
-55.75,49.25,temperate_boreal_mixed_forest
-3.25,51.25,temperate_boreal_mixed_forest
17.25,44.25,temperate_boreal_mixed_forest
5.75,46.75,temperate_boreal_mixed_forest
-124.75,50.25,temperate_boreal_mixed_forest
-96.75,51.25,temperate_boreal_mixed_forest
-4.75,43.25,temperate_boreal_mixed_forest
8.75,51.75,temperate_boreal_mixed_forest
-73.75,-44.75,temperate_boreal_mixed_forest
-77.25,45.25,temperate_boreal_mixed_forest
-122.75,53.25,temperate_boreal_mixed_forest
-115.25,46.25,temperate_boreal_mixed_forest
45.25,58.25,temperate_boreal_mixed_forest
86.75,53.75,temperate_boreal_mixed_forest
40.75,59.25,temperate_boreal_mixed_forest
123.75,41.75,temperate_boreal_mixed_forest
-106.75,55.25,temperate_boreal_mixed_forest
41.75,53.25,temperate_boreal_mixed_forest
-78.25,46.25,temperate_boreal_mixed_forest
-9.75,51.75,temperate_boreal_mixed_forest
45.25,56.25,temperate_boreal_mixed_forest
145.25,-41.25,temperate_boreal_mixed_forest
21.75,62.25,temperate_boreal_mixed_forest
14.75,45.75,temperate_boreal_mixed_forest
85.75,53.75,temperate_boreal_mixed_forest
-120.75,47.25,temperate_boreal_mixed_forest
-111.75,55.25,temperate_boreal_mixed_forest
-122.25,52.75,temperate_boreal_mixed_forest
1.75,45.75,temperate_boreal_mixed_forest
-64.75,48.25,temperate_boreal_mixed_forest
25.75,46.75,temperate_boreal_mixed_forest
19.25,49.75,temperate_boreal_mixed_forest
24.25,61.75,temperate_boreal_mixed_forest
11.25,60.75,temperate_boreal_mixed_forest
-93.75,45.75,temperate_boreal_mixed_forest
-6.75,52.25,temperate_boreal_mixed_forest
-3.75,42.25,temperate_boreal_mixed_forest
-118.75,48.75,temperate_boreal_mixed_forest
-115.25,46.75,temperate_boreal_mixed_forest
16.75,58.75,temperate_boreal_mixed_forest
-55.25,49.25,temperate_boreal_mixed_forest
58.25,57.25,temperate_boreal_mixed_forest
82.75,28.75,temperate_boreal_mixed_forest
-79.25,47.25,temperate_boreal_mixed_forest
6.75,46.75,temperate_boreal_mixed_forest
-112.25,54.25,temperate_boreal_mixed_forest
-70.25,46.25,temperate_boreal_mixed_forest
169.25,-45.25,temperate_boreal_mixed_forest
40.25,53.75,temperate_boreal_mixed_forest
-68.25,46.75,temperate_boreal_mixed_forest
90.25,52.75,temperate_boreal_mixed_forest
-74.25,-46.25,temperate_boreal_mixed_forest
126.75,42.25,temperate_boreal_mixed_forest
-76.25,38.75,temperate_boreal_mixed_forest
44.75,57.75,temperate_boreal_mixed_forest
44.75,56.25,temperate_boreal_mixed_forest
58.75,55.25,temperate_boreal_mixed_forest
-74.75,-50.75,temperate_boreal_mixed_forest
65.25,59.25,temperate_boreal_mixed_forest
-68.75,46.25,temperate_boreal_mixed_forest
100.75,27.75,temperate_boreal_mixed_forest
11.75,59.25,temperate_boreal_mixed_forest
133.75,47.25,temperate_boreal_mixed_forest
-55.75,48.75,temperate_boreal_mixed_forest
6.75,48.75,temperate_boreal_mixed_forest
170.25,-44.75,temperate_boreal_mixed_forest
-54.25,48.75,temperate_boreal_mixed_forest
-122.25,43.75,temperate_boreal_mixed_forest
-91.25,46.75,temperate_boreal_mixed_forest
23.75,45.75,temperate_boreal_mixed_forest
42.25,59.25,temperate_boreal_mixed_forest
40.75,57.25,temperate_boreal_mixed_forest
3.75,44.25,temperate_boreal_mixed_forest
53.75,56.25,temperate_boreal_mixed_forest
28.75,62.25,temperate_boreal_mixed_forest
56.75,57.25,temperate_boreal_mixed_forest
33.25,61.75,temperate_boreal_mixed_forest
130.25,42.75,temperate_boreal_mixed_forest
43.75,56.75,temperate_boreal_mixed_forest
19.75,49.75,temperate_boreal_mixed_forest
60.25,58.25,temperate_boreal_mixed_forest
41.75,57.75,temperate_boreal_mixed_forest
5.25,61.25,temperate_boreal_mixed_forest
52.75,57.75,temperate_boreal_mixed_forest
-74.75,-48.75,temperate_boreal_mixed_forest
-63.75,-18.25,temperate_boreal_mixed_forest
48.75,59.75,temperate_boreal_mixed_forest
-76.25,45.75,temperate_boreal_mixed_forest
-112.25,52.75,temperate_boreal_mixed_forest
-91.75,46.25,temperate_boreal_mixed_forest
-70.25,-53.25,temperate_boreal_mixed_forest
59.75,55.75,temperate_boreal_mixed_forest
-67.75,46.25,temperate_boreal_mixed_forest
9.75,45.75,temperate_boreal_mixed_forest
-69.25,47.25,temperate_boreal_mixed_forest
-93.25,51.25,temperate_boreal_mixed_forest
25.25,62.75,temperate_boreal_mixed_forest
39.25,58.25,temperate_boreal_mixed_forest
4.75,47.75,temperate_boreal_mixed_forest
-132.75,56.25,temperate_boreal_mixed_forest
61.75,58.25,temperate_boreal_mixed_forest
24.75,62.75,temperate_boreal_mixed_forest
-67.75,46.75,temperate_boreal_mixed_forest
41.25,57.25,temperate_boreal_mixed_forest
7.75,47.75,temperate_boreal_mixed_forest
7.25,47.75,temperate_boreal_mixed_forest
-88.75,46.25,temperate_boreal_mixed_forest
-93.25,46.75,temperate_boreal_mixed_forest
53.75,57.75,temperate_boreal_mixed_forest
74.75,33.75,temperate_boreal_mixed_forest
117.75,34.25,temperate_boreal_mixed_forest
-111.25,54.75,temperate_boreal_mixed_forest
131.75,43.75,temperate_boreal_mixed_forest
-82.25,36.25,temperate_boreal_mixed_forest
-72.25,-43.25,temperate_boreal_mixed_forest
145.75,-41.25,temperate_boreal_mixed_forest
-113.75,54.25,temperate_boreal_mixed_forest
-71.25,46.25,temperate_boreal_mixed_forest
-93.25,50.25,temperate_boreal_mixed_forest
-69.75,-15.25,temperate_boreal_mixed_forest
2.75,44.25,temperate_boreal_mixed_forest
-92.25,47.25,temperate_boreal_mixed_forest
56.25,56.25,temperate_boreal_mixed_forest
-92.75,46.25,temperate_boreal_mixed_forest
-89.75,46.75,temperate_boreal_mixed_forest
-118.75,48.25,temperate_boreal_mixed_forest
125.75,41.25,temperate_boreal_mixed_forest
-79.25,45.75,temperate_boreal_mixed_forest
-4.75,51.75,temperate_boreal_mixed_forest
43.75,55.75,temperate_boreal_mixed_forest
-89.25,48.25,temperate_boreal_mixed_forest
126.25,41.75,temperate_boreal_mixed_forest
-92.75,49.75,temperate_boreal_mixed_forest
-88.75,46.75,temperate_boreal_mixed_forest
-122.25,41.75,temperate_boreal_mixed_forest
172.75,-41.75,temperate_boreal_mixed_forest
7.75,51.75,temperate_boreal_mixed_forest
-113.25,54.25,temperate_boreal_mixed_forest
42.75,58.25,temperate_boreal_mixed_forest
41.25,53.25,temperate_boreal_mixed_forest
-74.25,-47.25,temperate_boreal_mixed_forest
95.25,49.75,boreal_deciduous_forest_woodland
117.75,58.75,boreal_deciduous_forest_woodland
121.25,59.75,boreal_deciduous_forest_woodland
124.25,64.25,boreal_deciduous_forest_woodland
94.75,50.25,boreal_deciduous_forest_woodland
130.75,51.75,boreal_deciduous_forest_woodland
121.75,53.75,boreal_deciduous_forest_woodland
128.75,59.75,boreal_deciduous_forest_woodland
96.75,49.25,boreal_deciduous_forest_woodland
127.75,52.25,boreal_deciduous_forest_woodland
121.75,63.75,boreal_deciduous_forest_woodland
124.25,60.75,boreal_deciduous_forest_woodland
99.75,57.25,boreal_deciduous_forest_woodland
136.25,61.75,boreal_deciduous_forest_woodland
130.25,51.75,boreal_deciduous_forest_woodland
125.75,53.75,boreal_deciduous_forest_woodland
130.75,59.25,boreal_deciduous_forest_woodland
108.75,54.75,boreal_deciduous_forest_woodland
118.25,49.75,boreal_deciduous_forest_woodland
108.25,56.75,boreal_deciduous_forest_woodland
107.25,53.25,boreal_deciduous_forest_woodland
118.25,51.25,boreal_deciduous_forest_woodland
126.75,63.75,boreal_deciduous_forest_woodland
106.25,57.75,boreal_deciduous_forest_woodland
116.75,51.75,boreal_deciduous_forest_woodland
98.25,59.25,boreal_deciduous_forest_woodland
125.25,53.25,boreal_deciduous_forest_woodland
128.25,48.25,boreal_deciduous_forest_woodland
117.75,47.25,boreal_deciduous_forest_woodland
100.25,60.25,boreal_deciduous_forest_woodland
118.75,52.75,boreal_deciduous_forest_woodland
123.75,63.25,boreal_deciduous_forest_woodland
121.75,61.75,boreal_deciduous_forest_woodland
108.75,59.75,boreal_deciduous_forest_woodland
119.25,63.75,boreal_deciduous_forest_woodland
103.25,58.25,boreal_deciduous_forest_woodland
118.25,61.25,boreal_deciduous_forest_woodland
100.25,58.25,boreal_deciduous_forest_woodland
128.25,61.25,boreal_deciduous_forest_woodland
105.25,57.75,boreal_deciduous_forest_woodland
130.25,52.25,boreal_deciduous_forest_woodland
125.75,63.75,boreal_deciduous_forest_woodland
105.75,56.75,boreal_deciduous_forest_woodland
127.75,62.75,boreal_deciduous_forest_woodland
117.25,54.25,boreal_deciduous_forest_woodland
124.25,51.25,boreal_deciduous_forest_woodland
109.75,53.25,boreal_deciduous_forest_woodland
116.25,61.75,boreal_deciduous_forest_woodland
93.25,50.75,boreal_deciduous_forest_woodland
127.75,58.75,boreal_deciduous_forest_woodland
123.25,53.25,boreal_deciduous_forest_woodland
114.75,60.25,boreal_deciduous_forest_woodland
123.75,59.75,boreal_deciduous_forest_woodland
130.25,62.75,boreal_deciduous_forest_woodland
121.25,59.25,boreal_deciduous_forest_woodland
127.25,60.25,boreal_deciduous_forest_woodland
124.75,60.75,boreal_deciduous_forest_woodland
107.75,53.75,boreal_deciduous_forest_woodland
125.75,53.25,boreal_deciduous_forest_woodland
102.25,59.25,boreal_deciduous_forest_woodland
102.25,58.25,boreal_deciduous_forest_woodland
121.25,52.75,boreal_deciduous_forest_woodland
109.75,55.25,boreal_deciduous_forest_woodland
132.25,63.25,boreal_deciduous_forest_woodland
133.25,59.75,boreal_deciduous_forest_woodland
117.25,61.75,boreal_deciduous_forest_woodland
112.25,63.25,boreal_deciduous_forest_woodland
109.75,59.25,boreal_deciduous_forest_woodland
126.75,59.75,boreal_deciduous_forest_woodland
122.75,53.25,boreal_deciduous_forest_woodland
124.25,62.25,boreal_deciduous_forest_woodland
125.25,62.25,boreal_deciduous_forest_woodland
112.75,60.75,boreal_deciduous_forest_woodland
107.75,61.75,boreal_deciduous_forest_woodland
114.25,62.75,boreal_deciduous_forest_woodland
126.25,53.25,boreal_deciduous_forest_woodland
135.25,60.75,boreal_deciduous_forest_woodland
98.25,60.25,boreal_deciduous_forest_woodland
119.75,61.75,boreal_deciduous_forest_woodland
116.25,53.25,boreal_deciduous_forest_woodland
111.25,59.25,boreal_deciduous_forest_woodland
119.75,63.75,boreal_deciduous_forest_woodland
106.25,55.25,boreal_deciduous_forest_woodland
113.25,52.25,boreal_deciduous_forest_woodland
95.25,51.25,boreal_deciduous_forest_woodland
120.75,50.75,boreal_deciduous_forest_woodland
131.75,50.75,boreal_deciduous_forest_woodland
124.75,63.75,boreal_deciduous_forest_woodland
129.75,51.75,boreal_deciduous_forest_woodland
116.25,63.75,boreal_deciduous_forest_woodland
-109.25,61.75,boreal_deciduous_forest_woodland
105.25,57.25,boreal_deciduous_forest_woodland
116.75,54.75,boreal_deciduous_forest_woodland
119.25,51.75,boreal_deciduous_forest_woodland
104.75,59.75,boreal_deciduous_forest_woodland
119.75,61.25,boreal_deciduous_forest_woodland
129.25,53.75,boreal_deciduous_forest_woodland
117.75,50.75,boreal_deciduous_forest_woodland
124.25,59.25,boreal_deciduous_forest_woodland
110.25,59.75,boreal_deciduous_forest_woodland
132.25,53.75,boreal_deciduous_forest_woodland
105.75,57.25,boreal_deciduous_forest_woodland
126.75,54.75,boreal_deciduous_forest_woodland
120.25,64.25,boreal_deciduous_forest_woodland
100.25,56.75,boreal_deciduous_forest_woodland
119.75,52.75,boreal_deciduous_forest_woodland
118.25,62.25,boreal_deciduous_forest_woodland
125.25,64.75,boreal_deciduous_forest_woodland
94.75,49.25,boreal_deciduous_forest_woodland
132.75,61.25,boreal_deciduous_forest_woodland
132.25,52.25,boreal_deciduous_forest_woodland
134.25,54.25,boreal_deciduous_forest_woodland
117.25,50.75,boreal_deciduous_forest_woodland
96.75,61.25,boreal_deciduous_forest_woodland
121.25,62.75,boreal_deciduous_forest_woodland
-116.75,63.75,boreal_deciduous_forest_woodland
120.25,58.25,boreal_deciduous_forest_woodland
115.75,61.25,boreal_deciduous_forest_woodland
118.25,51.75,boreal_deciduous_forest_woodland
105.75,57.75,boreal_deciduous_forest_woodland
111.25,59.75,boreal_deciduous_forest_woodland
128.25,60.25,boreal_deciduous_forest_woodland
131.25,51.25,boreal_deciduous_forest_woodland
132.75,49.75,boreal_deciduous_forest_woodland
127.25,51.25,boreal_deciduous_forest_woodland
124.25,52.75,boreal_deciduous_forest_woodland
99.25,58.75,boreal_deciduous_forest_woodland
97.75,60.25,boreal_deciduous_forest_woodland
131.25,58.25,boreal_deciduous_forest_woodland
127.25,54.25,boreal_deciduous_forest_woodland
132.25,60.75,boreal_deciduous_forest_woodland
122.75,65.25,boreal_deciduous_forest_woodland
126.75,52.75,boreal_deciduous_forest_woodland
103.75,60.25,boreal_deciduous_forest_woodland
120.25,62.25,boreal_deciduous_forest_woodland
130.25,54.25,boreal_deciduous_forest_woodland
115.75,60.75,boreal_deciduous_forest_woodland
121.25,54.75,boreal_deciduous_forest_woodland
129.25,59.75,boreal_deciduous_forest_woodland
117.25,61.25,boreal_deciduous_forest_woodland
97.25,59.25,boreal_deciduous_forest_woodland
124.75,59.75,boreal_deciduous_forest_woodland
123.25,67.75,boreal_deciduous_forest_woodland
116.75,60.75,boreal_deciduous_forest_woodland
130.25,61.75,boreal_deciduous_forest_woodland
116.25,54.25,boreal_deciduous_forest_woodland
93.75,51.75,boreal_deciduous_forest_woodland
93.25,49.75,boreal_deciduous_forest_woodland
127.25,50.75,boreal_deciduous_forest_woodland
102.25,55.75,boreal_deciduous_forest_woodland
95.25,48.75,boreal_deciduous_forest_woodland
134.25,62.75,boreal_deciduous_forest_woodland
133.75,50.25,boreal_deciduous_forest_woodland
132.75,59.25,boreal_deciduous_forest_woodland
120.25,51.25,boreal_deciduous_forest_woodland
126.75,54.25,boreal_deciduous_forest_woodland
110.75,59.75,boreal_deciduous_forest_woodland
-128.25,65.75,boreal_deciduous_forest_woodland
110.75,58.25,boreal_deciduous_forest_woodland
110.75,52.25,boreal_deciduous_forest_woodland
134.75,62.25,boreal_deciduous_forest_woodland
123.25,53.75,boreal_deciduous_forest_woodland
130.75,60.75,boreal_deciduous_forest_woodland
125.25,59.25,boreal_deciduous_forest_woodland
136.25,62.75,boreal_deciduous_forest_woodland
95.25,50.75,boreal_deciduous_forest_woodland
95.75,49.75,boreal_deciduous_forest_woodland
120.75,58.25,boreal_deciduous_forest_woodland
113.75,63.75,boreal_deciduous_forest_woodland
99.25,60.75,boreal_deciduous_forest_woodland
103.75,56.75,boreal_deciduous_forest_woodland
124.75,52.75,boreal_deciduous_forest_woodland
112.75,62.75,boreal_deciduous_forest_woodland
109.75,59.75,boreal_deciduous_forest_woodland
118.75,62.75,boreal_deciduous_forest_woodland
120.25,63.75,boreal_deciduous_forest_woodland
104.25,56.75,boreal_deciduous_forest_woodland
107.75,56.25,boreal_deciduous_forest_woodland
129.25,62.25,boreal_deciduous_forest_woodland
124.25,66.75,boreal_deciduous_forest_woodland
115.25,52.25,boreal_deciduous_forest_woodland
117.25,51.25,boreal_deciduous_forest_woodland
96.25,49.25,boreal_deciduous_forest_woodland
109.25,58.75,boreal_deciduous_forest_woodland
96.25,51.25,boreal_deciduous_forest_woodland
134.75,62.75,boreal_deciduous_forest_woodland
-115.75,62.75,boreal_deciduous_forest_woodland
112.75,62.25,boreal_deciduous_forest_woodland
124.75,64.75,boreal_deciduous_forest_woodland
119.25,50.25,boreal_deciduous_forest_woodland
120.25,53.25,boreal_deciduous_forest_woodland
122.75,66.25,boreal_deciduous_forest_woodland
124.75,61.75,boreal_deciduous_forest_woodland
104.75,55.25,boreal_deciduous_forest_woodland
111.25,62.75,boreal_deciduous_forest_woodland
114.25,63.75,boreal_deciduous_forest_woodland
115.25,53.75,boreal_deciduous_forest_woodland
120.75,59.25,boreal_deciduous_forest_woodland
130.75,62.75,boreal_deciduous_forest_woodland
131.75,61.25,boreal_deciduous_forest_woodland
125.25,60.75,boreal_deciduous_forest_woodland
124.25,58.75,boreal_deciduous_forest_woodland
108.75,58.25,boreal_deciduous_forest_woodland
127.75,49.75,boreal_deciduous_forest_woodland
125.25,62.75,boreal_deciduous_forest_woodland
-129.25,65.75,boreal_deciduous_forest_woodland
118.75,64.75,boreal_deciduous_forest_woodland
134.25,62.25,boreal_deciduous_forest_woodland
121.25,52.25,boreal_deciduous_forest_woodland
127.75,51.75,boreal_deciduous_forest_woodland
107.75,54.25,boreal_deciduous_forest_woodland
133.25,62.75,boreal_deciduous_forest_woodland
119.75,49.25,boreal_deciduous_forest_woodland
128.25,58.75,boreal_deciduous_forest_woodland
123.75,60.75,boreal_deciduous_forest_woodland
123.75,49.75,boreal_deciduous_forest_woodland
116.25,52.75,boreal_deciduous_forest_woodland
127.25,62.75,boreal_deciduous_forest_woodland
107.25,56.75,boreal_deciduous_forest_woodland
122.25,58.25,boreal_deciduous_forest_woodland
122.25,64.25,boreal_deciduous_forest_woodland
108.75,57.25,boreal_deciduous_forest_woodland
110.25,59.25,boreal_deciduous_forest_woodland
121.25,62.25,boreal_deciduous_forest_woodland
114.25,52.75,boreal_deciduous_forest_woodland
128.75,49.25,boreal_deciduous_forest_woodland
133.75,63.75,boreal_deciduous_forest_woodland
121.25,64.75,boreal_deciduous_forest_woodland
128.25,52.75,boreal_deciduous_forest_woodland
130.75,53.25,boreal_deciduous_forest_woodland
109.25,60.75,boreal_deciduous_forest_woodland
126.75,62.25,boreal_deciduous_forest_woodland
131.75,59.75,boreal_deciduous_forest_woodland
114.75,50.75,boreal_deciduous_forest_woodland
99.75,60.25,boreal_deciduous_forest_woodland
129.25,50.75,boreal_deciduous_forest_woodland
95.25,49.25,boreal_deciduous_forest_woodland
105.75,60.25,boreal_deciduous_forest_woodland
100.75,60.25,boreal_deciduous_forest_woodland
131.75,62.25,boreal_deciduous_forest_woodland
91.75,50.25,boreal_deciduous_forest_woodland
96.75,59.25,boreal_deciduous_forest_woodland
108.25,59.25,boreal_deciduous_forest_woodland
94.25,50.25,boreal_deciduous_forest_woodland
121.75,53.25,boreal_deciduous_forest_woodland
112.75,60.25,boreal_deciduous_forest_woodland
119.75,59.25,boreal_deciduous_forest_woodland
124.25,66.25,boreal_deciduous_forest_woodland
115.75,54.25,boreal_deciduous_forest_woodland
123.25,61.25,boreal_deciduous_forest_woodland
116.75,51.25,boreal_deciduous_forest_woodland
123.25,64.75,boreal_deciduous_forest_woodland
115.25,53.25,boreal_deciduous_forest_woodland
134.25,59.75,boreal_deciduous_forest_woodland
125.75,64.75,boreal_deciduous_forest_woodland
117.25,52.75,boreal_deciduous_forest_woodland
125.25,61.75,boreal_deciduous_forest_woodland
118.75,61.75,boreal_deciduous_forest_woodland
133.25,53.75,boreal_deciduous_forest_woodland
118.25,52.75,boreal_deciduous_forest_woodland
109.25,61.25,boreal_deciduous_forest_woodland
130.25,61.25,boreal_deciduous_forest_woodland
95.25,51.75,boreal_deciduous_forest_woodland
121.75,52.25,boreal_deciduous_forest_woodland
98.75,60.25,boreal_deciduous_forest_woodland
123.75,64.25,boreal_deciduous_forest_woodland
134.25,60.75,boreal_deciduous_forest_woodland
135.75,55.25,boreal_deciduous_forest_woodland
109.75,58.25,boreal_deciduous_forest_woodland
121.25,60.25,boreal_deciduous_forest_woodland
111.75,59.75,boreal_deciduous_forest_woodland
104.25,59.75,boreal_deciduous_forest_woodland
121.25,63.25,boreal_deciduous_forest_woodland
133.25,61.25,boreal_deciduous_forest_woodland
100.25,58.75,boreal_deciduous_forest_woodland
132.25,52.75,boreal_deciduous_forest_woodland
120.75,62.25,boreal_deciduous_forest_woodland
130.25,49.25,boreal_deciduous_forest_woodland
117.75,60.25,boreal_deciduous_forest_woodland
112.25,62.75,boreal_deciduous_forest_woodland
125.75,63.25,boreal_deciduous_forest_woodland
108.25,57.25,boreal_deciduous_forest_woodland
121.25,60.75,boreal_deciduous_forest_woodland
119.75,60.25,boreal_deciduous_forest_woodland
120.25,52.25,boreal_deciduous_forest_woodland
127.75,63.25,boreal_deciduous_forest_woodland
102.25,56.25,boreal_deciduous_forest_woodland
130.25,51.25,boreal_deciduous_forest_woodland
114.75,52.75,boreal_deciduous_forest_woodland
130.75,62.25,boreal_deciduous_forest_woodland
126.25,61.25,boreal_deciduous_forest_woodland
128.25,59.25,boreal_deciduous_forest_woodland
121.75,63.25,boreal_deciduous_forest_woodland
93.25,49.25,boreal_deciduous_forest_woodland
103.75,55.25,boreal_deciduous_forest_woodland
107.75,56.75,boreal_deciduous_forest_woodland
115.25,61.75,boreal_deciduous_forest_woodland
114.25,60.75,boreal_deciduous_forest_woodland
127.75,60.25,boreal_deciduous_forest_woodland
125.25,52.75,boreal_deciduous_forest_woodland
117.75,50.25,boreal_deciduous_forest_woodland
119.75,62.25,boreal_deciduous_forest_woodland
122.75,62.25,boreal_deciduous_forest_woodland
120.25,65.25,boreal_deciduous_forest_woodland
95.75,59.75,boreal_deciduous_forest_woodland
130.75,51.25,boreal_deciduous_forest_woodland
130.75,63.25,boreal_deciduous_forest_woodland
132.25,54.25,boreal_deciduous_forest_woodland
107.75,60.25,boreal_deciduous_forest_woodland
126.25,49.25,boreal_deciduous_forest_woodland
115.25,60.75,boreal_deciduous_forest_woodland
106.25,61.25,boreal_deciduous_forest_woodland
107.25,55.75,boreal_deciduous_forest_woodland
117.25,63.75,boreal_deciduous_forest_woodland
125.75,60.25,boreal_deciduous_forest_woodland
110.25,58.75,boreal_deciduous_forest_woodland
129.75,62.25,boreal_deciduous_forest_woodland
123.75,66.75,boreal_deciduous_forest_woodland
133.75,59.75,boreal_deciduous_forest_woodland
107.75,57.25,boreal_deciduous_forest_woodland
121.75,62.25,boreal_deciduous_forest_woodland
130.75,59.75,boreal_deciduous_forest_woodland
96.75,51.25,boreal_deciduous_forest_woodland
99.25,57.75,boreal_deciduous_forest_woodland
93.75,48.75,boreal_deciduous_forest_woodland
125.25,63.75,boreal_deciduous_forest_woodland
108.25,55.75,boreal_deciduous_forest_woodland
105.75,54.75,boreal_deciduous_forest_woodland
117.25,54.75,boreal_deciduous_forest_woodland
123.25,61.75,boreal_deciduous_forest_woodland
129.25,60.75,boreal_deciduous_forest_woodland
97.25,49.25,boreal_deciduous_forest_woodland
97.75,60.75,boreal_deciduous_forest_woodland
117.75,52.25,boreal_deciduous_forest_woodland
97.75,59.75,boreal_deciduous_forest_woodland
129.25,54.75,boreal_deciduous_forest_woodland
118.75,51.25,boreal_deciduous_forest_woodland
129.25,60.25,boreal_deciduous_forest_woodland
121.25,63.75,boreal_deciduous_forest_woodland
131.75,60.75,boreal_deciduous_forest_woodland
119.25,62.75,boreal_deciduous_forest_woodland
115.75,49.75,boreal_deciduous_forest_woodland
-127.75,65.75,boreal_deciduous_forest_woodland
110.75,58.75,boreal_deciduous_forest_woodland
119.75,59.75,boreal_deciduous_forest_woodland
25.75,-14.25,tropical_deciduous_forest
46.75,-18.25,tropical_deciduous_forest
-15.75,12.25,tropical_deciduous_forest
39.75,9.25,tropical_deciduous_forest
24.75,-16.25,tropical_deciduous_forest
45.75,-16.75,tropical_deciduous_forest
26.75,-14.75,tropical_deciduous_forest
46.25,-16.25,tropical_deciduous_forest
36.25,-1.25,tropical_deciduous_forest
32.75,-8.25,tropical_deciduous_forest
-10.75,12.75,tropical_deciduous_forest
-5.75,9.75,tropical_deciduous_forest
144.75,-14.75,tropical_deciduous_forest
26.75,-10.75,tropical_deciduous_forest
34.25,-13.25,tropical_deciduous_forest
28.75,-17.25,tropical_deciduous_forest
-51.25,-15.25,tropical_deciduous_forest
35.75,11.25,tropical_deciduous_forest
6.25,9.75,tropical_deciduous_forest
10.25,10.25,tropical_deciduous_forest
-38.25,-4.25,tropical_deciduous_forest
31.25,-12.75,tropical_deciduous_forest
-0.75,10.25,tropical_deciduous_forest
34.75,-8.75,tropical_deciduous_forest
-41.75,-15.25,tropical_deciduous_forest
39.75,-10.25,tropical_deciduous_forest
-43.25,-16.75,tropical_deciduous_forest
2.75,10.25,tropical_deciduous_forest
73.25,17.25,tropical_deciduous_forest
86.75,23.75,tropical_deciduous_forest
1.75,9.75,tropical_deciduous_forest
32.25,-12.75,tropical_deciduous_forest
33.75,-2.75,tropical_deciduous_forest
7.25,11.25,tropical_deciduous_forest
82.75,24.75,tropical_deciduous_forest
79.75,8.25,tropical_deciduous_forest
-72.25,10.75,tropical_deciduous_forest
26.25,-8.25,tropical_deciduous_forest
37.75,-15.75,tropical_deciduous_forest
2.25,10.75,tropical_deciduous_forest
22.25,-13.75,tropical_deciduous_forest
21.25,-16.25,tropical_deciduous_forest
32.75,-4.25,tropical_deciduous_forest
34.25,-21.25,tropical_deciduous_forest
-6.75,12.25,tropical_deciduous_forest
40.75,8.75,tropical_deciduous_forest
-43.25,-15.25,tropical_deciduous_forest
-50.75,-15.75,tropical_deciduous_forest
-79.75,-2.75,tropical_deciduous_forest
-54.75,-16.75,tropical_deciduous_forest
27.25,-11.25,tropical_deciduous_forest
-86.25,11.75,tropical_deciduous_forest
33.25,-17.75,tropical_deciduous_forest
31.25,-6.25,tropical_deciduous_forest
-44.25,-14.75,tropical_deciduous_forest
34.75,-20.25,tropical_deciduous_forest
33.75,-11.25,tropical_deciduous_forest
86.25,21.75,tropical_deciduous_forest
33.25,-7.75,tropical_deciduous_forest
-43.25,-16.25,tropical_deciduous_forest
32.25,-13.25,tropical_deciduous_forest
-100.25,18.25,tropical_deciduous_forest
-42.25,-4.75,tropical_deciduous_forest
33.75,-8.25,tropical_deciduous_forest
